label,series,platform,game,track,reason_keyword,file
ambiguous_other,Touhou,PC,Touhou 6 The Embodiment of Scarlet Devil,Beloved Tomboyish Girl,,game_midi/Touhou_PC_Touhou 6 The Embodiment of Scarlet Devil_Beloved Tomboyish Girl.mid
ambiguous_other,Touhou,PC,Touhou 6 The Embodiment of Scarlet Devil,Lunar Clock Luna Dial,,game_midi/Touhou_PC_Touhou 6 The Embodiment of Scarlet Devil_Lunar Clock Luna Dial.mid
ambiguous_other,Touhou,PC,Touhou 6 The Embodiment of Scarlet Devil,Septette for the Dead Princess,,game_midi/Touhou_PC_Touhou 6 The Embodiment of Scarlet Devil_Septette for the Dead Princess.mid
ambiguous_other,Touhou,PC,Touhou 6 The Embodiment of Scarlet Devil,UN Owen Was Her?,,game_midi/Touhou_PC_Touhou 6 The Embodiment of Scarlet Devil_UN Owen Was Her?.mid
ambiguous_other,Touhou,PC,Touhou 7 Perfect Cherry Blossom,The Doll Maker of Bucuresti,,game_midi/Touhou_PC_Touhou 7 Perfect Cherry Blossom_The Doll Maker of Bucuresti.mid
ambiguous_other,Touhou,PC,Touhou 8 Imperishable Night,Cinderella Cage Kagome-Kagome,,game_midi/Touhou_PC_Touhou 8 Imperishable Night_Cinderella Cage Kagome-Kagome.mid
looping_gameplay_bgm,Touhou,PC,Touhou 8 Imperishable Night,Lunatic Eyes Invisible Full Moon,moon,game_midi/Touhou_PC_Touhou 8 Imperishable Night_Lunatic Eyes Invisible Full Moon.mid
looping_gameplay_bgm,Touhou,PC,Touhou 8 Imperishable Night,Nostalgic Blood of the East Old World,world,game_midi/Touhou_PC_Touhou 8 Imperishable Night_Nostalgic Blood of the East Old World.mid
looping_gameplay_bgm,Touhou,PC,Touhou 8 Imperishable Night,"Reach for the Moon, Immortal Smoke",moon,"game_midi/Touhou_PC_Touhou 8 Imperishable Night_Reach for the Moon, Immortal Smoke.mid"
ambiguous_likely_loop,Touhou,PC,Touhou 8 Imperishable Night,Retribution for the Eternal Night Imperishable Night,night,game_midi/Touhou_PC_Touhou 8 Imperishable Night_Retribution for the Eternal Night Imperishable Night.mid
ambiguous_other,Touhou,PC,Touhou 9 Phantasmagoria of Flower View,Adventure of the Lovestruck Tomboy,,game_midi/Touhou_PC_Touhou 9 Phantasmagoria of Flower View_Adventure of the Lovestruck Tomboy.mid
ambiguous_other,Undertale,PC,Deltarune,Attack of the Killer Queen,,game_midi/Undertale_PC_Deltarune_Attack of the Killer Queen.mid
ambiguous_other,Undertale,PC,Deltarune,Before the Story,,game_midi/Undertale_PC_Deltarune_Before the Story.mid
ambiguous_other,Undertale,PC,Deltarune,Beginning,,game_midi/Undertale_PC_Deltarune_Beginning.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,Card Castle,castle,game_midi/Undertale_PC_Deltarune_Card Castle.mid
ambiguous_other,Undertale,PC,Deltarune,Chaos King,,game_midi/Undertale_PC_Deltarune_Chaos King.mid
ambiguous_other,Undertale,PC,Deltarune,Checker Dance,,game_midi/Undertale_PC_Deltarune_Checker Dance.mid
ambiguous_other,Undertale,PC,Deltarune,Dont Forget,,game_midi/Undertale_PC_Deltarune_Dont Forget.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,Empty Town,town,game_midi/Undertale_PC_Deltarune_Empty Town.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,Field of Hopes and Dreams,field,game_midi/Undertale_PC_Deltarune_Field of Hopes and Dreams.mid
ambiguous_other,Undertale,PC,Deltarune,Friendship,,game_midi/Undertale_PC_Deltarune_Friendship.mid
ambiguous_other,Undertale,PC,Deltarune,Gallery,,game_midi/Undertale_PC_Deltarune_Gallery.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,Hip Shop,shop,game_midi/Undertale_PC_Deltarune_Hip Shop.mid
ambiguous_other,Undertale,PC,Deltarune,Lancer,,game_midi/Undertale_PC_Deltarune_Lancer.mid
ambiguous_other,Undertale,PC,Deltarune,Lost Girl,,game_midi/Undertale_PC_Deltarune_Lost Girl.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,My Castle Town,"town, castle",game_midi/Undertale_PC_Deltarune_My Castle Town.mid
ambiguous_other,Undertale,PC,Deltarune,Queen,,game_midi/Undertale_PC_Deltarune_Queen.mid
ambiguous_likely_loop,Undertale,PC,Deltarune,Quiet Autumn,autumn,game_midi/Undertale_PC_Deltarune_Quiet Autumn.mid
ambiguous_other,Undertale,PC,Deltarune,Rude Buster,,game_midi/Undertale_PC_Deltarune_Rude Buster.mid
ambiguous_other,Undertale,PC,Deltarune,School,,game_midi/Undertale_PC_Deltarune_School.mid
ambiguous_other,Undertale,PC,Deltarune,THE HOLY,,game_midi/Undertale_PC_Deltarune_THE HOLY.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,THE WORLD REVOLVING,world,game_midi/Undertale_PC_Deltarune_THE WORLD REVOLVING.mid
ambiguous_other,Undertale,PC,Deltarune,The Chase,,game_midi/Undertale_PC_Deltarune_The Chase.mid
ambiguous_other,Undertale,PC,Deltarune,The Circus,,game_midi/Undertale_PC_Deltarune_The Circus.mid
looping_gameplay_bgm,Undertale,PC,Deltarune,Vs Lancer,vs,game_midi/Undertale_PC_Deltarune_Vs Lancer.mid
ambiguous_other,Undertale,PC,Deltarune,You Can Always Come Home,,game_midi/Undertale_PC_Deltarune_You Can Always Come Home.mid
ambiguous_other,Undertale,PC,Undertale,ASGORE,,game_midi/Undertale_PC_Undertale_ASGORE.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Absolutely Overfamiliar Shrine,shrine,game_midi/Undertale_PC_Undertale_Absolutely Overfamiliar Shrine.mid
ambiguous_other,Undertale,PC,Undertale,Alphys,,game_midi/Undertale_PC_Undertale_Alphys.mid
ambiguous_other,Undertale,PC,Undertale,Amalgam,,game_midi/Undertale_PC_Undertale_Amalgam.mid
finite_song_or_cue,Undertale,PC,Undertale,An Ending,ending,game_midi/Undertale_PC_Undertale_An Ending.mid
ambiguous_other,Undertale,PC,Undertale,Another Medium,,game_midi/Undertale_PC_Undertale_Another Medium.mid
ambiguous_other,Undertale,PC,Undertale,Anticipation,,game_midi/Undertale_PC_Undertale_Anticipation.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Battle Against a True Hero,attle!?,game_midi/Undertale_PC_Undertale_Battle Against a True Hero.mid
ambiguous_other,Undertale,PC,Undertale,Bergentruckung,,game_midi/Undertale_PC_Undertale_Bergentruckung.mid
ambiguous_other,Undertale,PC,Undertale,Bird That Carries You Over A Disproportionately Small Gap,,game_midi/Undertale_PC_Undertale_Bird That Carries You Over A Disproportionately Small Gap.mid
ambiguous_other,Undertale,PC,Undertale,Bonetrousle,,game_midi/Undertale_PC_Undertale_Bonetrousle.mid
ambiguous_other,Undertale,PC,Undertale,"Bring It In, Guys!",,"game_midi/Undertale_PC_Undertale_Bring It In, Guys!.mid"
ambiguous_other,Undertale,PC,Undertale,Burn in Despair!,,game_midi/Undertale_PC_Undertale_Burn in Despair!.mid
ambiguous_other,Undertale,PC,Undertale,But the Earth Refused to Die,,game_midi/Undertale_PC_Undertale_But the Earth Refused to Die.mid
ambiguous_other,Undertale,PC,Undertale,CORE Approach,,game_midi/Undertale_PC_Undertale_CORE Approach.mid
ambiguous_other,Undertale,PC,Undertale,CORE,,game_midi/Undertale_PC_Undertale_CORE.mid
ambiguous_other,Undertale,PC,Undertale,"Can You Really Call This A Hotel, I Didnt Receive A Mint On My Pillow Or Anything",,"game_midi/Undertale_PC_Undertale_Can You Really Call This A Hotel, I Didnt Receive A Mint On My Pillow Or Anything.mid"
ambiguous_other,Undertale,PC,Undertale,Chill,,game_midi/Undertale_PC_Undertale_Chill.mid
ambiguous_other,Undertale,PC,Undertale,Confession,,game_midi/Undertale_PC_Undertale_Confession.mid
ambiguous_other,Undertale,PC,Undertale,Dance of Dog,,game_midi/Undertale_PC_Undertale_Dance of Dog.mid
ambiguous_other,Undertale,PC,Undertale,Danger Mystery,,game_midi/Undertale_PC_Undertale_Danger Mystery.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Dating Fight!,fight,game_midi/Undertale_PC_Undertale_Dating Fight!.mid
ambiguous_other,Undertale,PC,Undertale,Dating Start!,,game_midi/Undertale_PC_Undertale_Dating Start!.mid
ambiguous_other,Undertale,PC,Undertale,Dating Tense!,,game_midi/Undertale_PC_Undertale_Dating Tense!.mid
ambiguous_other,Undertale,PC,Undertale,Death Report,,game_midi/Undertale_PC_Undertale_Death Report.mid
ambiguous_other,Undertale,PC,Undertale,Death by Glamour,,game_midi/Undertale_PC_Undertale_Death by Glamour.mid
ambiguous_other,Undertale,PC,Undertale,Determination,,game_midi/Undertale_PC_Undertale_Determination.mid
ambiguous_other,Undertale,PC,Undertale,Dogsong,,game_midi/Undertale_PC_Undertale_Dogsong.mid
ambiguous_other,Undertale,PC,Undertale,Dont Give Up,,game_midi/Undertale_PC_Undertale_Dont Give Up.mid
ambiguous_other,Undertale,PC,Undertale,Dummy!,,game_midi/Undertale_PC_Undertale_Dummy!.mid
ambiguous_other,Undertale,PC,Undertale,Dununn Predummy,,game_midi/Undertale_PC_Undertale_Dununn Predummy.mid
ambiguous_other,Undertale,PC,Undertale,Enemy Approaching,,game_midi/Undertale_PC_Undertale_Enemy Approaching.mid
finite_song_or_cue,Undertale,PC,Undertale,Fallen Down (Reprise),reprise,game_midi/Undertale_PC_Undertale_Fallen Down (Reprise).mid
ambiguous_other,Undertale,PC,Undertale,Fallen Down,,game_midi/Undertale_PC_Undertale_Fallen Down.mid
finite_song_or_cue,Undertale,PC,Undertale,Finale,finale,game_midi/Undertale_PC_Undertale_Finale.mid
ambiguous_other,Undertale,PC,Undertale,For the Fans,,game_midi/Undertale_PC_Undertale_For the Fans.mid
ambiguous_likely_loop,Undertale,PC,Undertale,Gasters Theme,theme,game_midi/Undertale_PC_Undertale_Gasters Theme.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Ghost Fight,fight,game_midi/Undertale_PC_Undertale_Ghost Fight.mid
ambiguous_other,Undertale,PC,Undertale,Ghouliday,,game_midi/Undertale_PC_Undertale_Ghouliday.mid
ambiguous_likely_loop,Undertale,PC,Undertale,Good Night,night,game_midi/Undertale_PC_Undertale_Good Night.mid
ambiguous_other,Undertale,PC,Undertale,Heartache,,game_midi/Undertale_PC_Undertale_Heartache.mid
ambiguous_other,Undertale,PC,Undertale,Here We Are,,game_midi/Undertale_PC_Undertale_Here We Are.mid
ambiguous_likely_loop,Undertale,PC,Undertale,His Theme,theme,game_midi/Undertale_PC_Undertale_His Theme.mid
ambiguous_other,Undertale,PC,Undertale,Hopes and Dreams,,game_midi/Undertale_PC_Undertale_Hopes and Dreams.mid
ambiguous_other,Undertale,PC,Undertale,Hotel,,game_midi/Undertale_PC_Undertale_Hotel.mid
ambiguous_other,Undertale,PC,Undertale,Its Raining Somewhere Else,,game_midi/Undertale_PC_Undertale_Its Raining Somewhere Else.mid
ambiguous_other,Undertale,PC,Undertale,Its Showtime!,,game_midi/Undertale_PC_Undertale_Its Showtime!.mid
ambiguous_other,Undertale,PC,Undertale,Last Goodbye,,game_midi/Undertale_PC_Undertale_Last Goodbye.mid
ambiguous_other,Undertale,PC,Undertale,Live Report,,game_midi/Undertale_PC_Undertale_Live Report.mid
ambiguous_other,Undertale,PC,Undertale,Long Elevator,,game_midi/Undertale_PC_Undertale_Long Elevator.mid
ambiguous_other,Undertale,PC,Undertale,Mad Mew Mew,,game_midi/Undertale_PC_Undertale_Mad Mew Mew.mid
ambiguous_other,Undertale,PC,Undertale,Megalovania,,game_midi/Undertale_PC_Undertale_Megalovania.mid
ambiguous_other,Undertale,PC,Undertale,Memory,,game_midi/Undertale_PC_Undertale_Memory.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Menu (Full),menu,game_midi/Undertale_PC_Undertale_Menu (Full).mid
ambiguous_other,Undertale,PC,Undertale,Metal Crusher,,game_midi/Undertale_PC_Undertale_Metal Crusher.mid
ambiguous_other,Undertale,PC,Undertale,Mysterious Place,,game_midi/Undertale_PC_Undertale_Mysterious Place.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Mysterious Shrine,shrine,game_midi/Undertale_PC_Undertale_Mysterious Shrine.mid
ambiguous_other,Undertale,PC,Undertale,NGAHHH!!,,game_midi/Undertale_PC_Undertale_NGAHHH!!.mid
ambiguous_other,Undertale,PC,Undertale,Nyeh Heh Heh!,,game_midi/Undertale_PC_Undertale_Nyeh Heh Heh!.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Oh! Dungeon,dungeon,game_midi/Undertale_PC_Undertale_Oh! Dungeon.mid
ambiguous_other,Undertale,PC,Undertale,Oh! One True Love,,game_midi/Undertale_PC_Undertale_Oh! One True Love.mid
ambiguous_other,Undertale,PC,Undertale,Once Upon A Time,,game_midi/Undertale_PC_Undertale_Once Upon A Time.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Pathetic House,house,game_midi/Undertale_PC_Undertale_Pathetic House.mid
ambiguous_other,Undertale,PC,Undertale,Power of NEO,,game_midi/Undertale_PC_Undertale_Power of NEO.mid
ambiguous_other,Undertale,PC,Undertale,Premonition,,game_midi/Undertale_PC_Undertale_Premonition.mid
ambiguous_other,Undertale,PC,Undertale,Quiet Water,,game_midi/Undertale_PC_Undertale_Quiet Water.mid
ambiguous_other,Undertale,PC,Undertale,Respite,,game_midi/Undertale_PC_Undertale_Respite.mid
ambiguous_other,Undertale,PC,Undertale,Reunited,,game_midi/Undertale_PC_Undertale_Reunited.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Room of Dog,room,game_midi/Undertale_PC_Undertale_Room of Dog.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Ruins,ruins,game_midi/Undertale_PC_Undertale_Ruins.mid
ambiguous_other,Undertale,PC,Undertale,Run!,,game_midi/Undertale_PC_Undertale_Run!.mid
looping_gameplay_bgm,Undertale,PC,Undertale,SAVE the World,world,game_midi/Undertale_PC_Undertale_SAVE the World.mid
ambiguous_other,Undertale,PC,Undertale,Shes Playing Piano,,game_midi/Undertale_PC_Undertale_Shes Playing Piano.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Shop,shop,game_midi/Undertale_PC_Undertale_Shop.mid
ambiguous_other,Undertale,PC,Undertale,Sigh of Dog,,game_midi/Undertale_PC_Undertale_Sigh of Dog.mid
ambiguous_other,Undertale,PC,Undertale,Snore Symphony,,game_midi/Undertale_PC_Undertale_Snore Symphony.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Snowdin Town,town,game_midi/Undertale_PC_Undertale_Snowdin Town.mid
ambiguous_other,Undertale,PC,Undertale,Snowy,,game_midi/Undertale_PC_Undertale_Snowy.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Song That Might Play When You Fight Sans,fight,game_midi/Undertale_PC_Undertale_Song That Might Play When You Fight Sans.mid
ambiguous_other,Undertale,PC,Undertale,Spear of Justice (Beta),,game_midi/Undertale_PC_Undertale_Spear of Justice (Beta).mid
ambiguous_other,Undertale,PC,Undertale,Spear of Justice,,game_midi/Undertale_PC_Undertale_Spear of Justice.mid
ambiguous_other,Undertale,PC,Undertale,Spider Dance,,game_midi/Undertale_PC_Undertale_Spider Dance.mid
ambiguous_other,Undertale,PC,Undertale,Spooktune Spookwave,,game_midi/Undertale_PC_Undertale_Spooktune Spookwave.mid
ambiguous_other,Undertale,PC,Undertale,Star,,game_midi/Undertale_PC_Undertale_Star.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Start Menu,menu,game_midi/Undertale_PC_Undertale_Start Menu.mid
ambiguous_other,Undertale,PC,Undertale,Stronger Monsters,,game_midi/Undertale_PC_Undertale_Stronger Monsters.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Tem Shop,shop,game_midi/Undertale_PC_Undertale_Tem Shop.mid
looping_gameplay_bgm,Undertale,PC,Undertale,Temmie Village,village,game_midi/Undertale_PC_Undertale_Temmie Village.mid
ambiguous_other,Undertale,PC,Undertale,The Choice,,game_midi/Undertale_PC_Undertale_The Choice.mid
ambiguous_other,Undertale,PC,Undertale,Thundersnail,,game_midi/Undertale_PC_Undertale_Thundersnail.mid
ambiguous_other,Undertale,PC,Undertale,Undertale,,game_midi/Undertale_PC_Undertale_Undertale.mid
ambiguous_other,Undertale,PC,Undertale,Undyne,,game_midi/Undertale_PC_Undertale_Undyne.mid
ambiguous_other,Undertale,PC,Undertale,Uwa!! So HEATS!!,,game_midi/Undertale_PC_Undertale_Uwa!! So HEATS!!.mid
ambiguous_other,Undertale,PC,Undertale,Uwa!! So Holiday,,game_midi/Undertale_PC_Undertale_Uwa!! So Holiday.mid
ambiguous_other,Undertale,PC,Undertale,Uwa!! So Temperate,,game_midi/Undertale_PC_Undertale_Uwa!! So Temperate.mid
ambiguous_other,Undertale,PC,Undertale,Waterfall,,game_midi/Undertale_PC_Undertale_Waterfall.mid
ambiguous_other,Undertale,PC,Undertale,Wrong Enemy!?,,game_midi/Undertale_PC_Undertale_Wrong Enemy!?.mid
ambiguous_other,Undertale,PC,Undertale,You Idiot,,game_midi/Undertale_PC_Undertale_You Idiot.mid
ambiguous_other,Undertale,PC,Undertale,Your Best Friend,,game_midi/Undertale_PC_Undertale_Your Best Friend.mid
ambiguous_other,Undertale,PC,Undertale,Your Best Nightmare,,game_midi/Undertale_PC_Undertale_Your Best Nightmare.mid
ambiguous_other,Undertale,PC,Undertale,sans,,game_midi/Undertale_PC_Undertale_sans.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2 Torna The Golden Country,The Beginning of Our Memory,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2 Torna The Golden Country_The Beginning of Our Memory.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Desolation,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Desolation.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Friendship,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Friendship.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Garfont Mercenaries,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Garfont Mercenaries.mid
looping_gameplay_bgm,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Land of Morytha,land,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Land of Morytha.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Loneliness,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Loneliness.mid
looping_gameplay_bgm,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Our Eternal Land,land,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Our Eternal Land.mid
looping_gameplay_bgm,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Sea of Clouds,sea,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Sea of Clouds.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Spirit Crucible Elpys,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Spirit Crucible Elpys.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Tiger! Tiger!,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Tiger! Tiger!.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles 2,Where We Used to Be,,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles 2_Where We Used to Be.mid
ambiguous_other,Xeno,Nintendo Switch,Xenoblade Chronicles Definitive Edition,Beyond the Sky (Acoustic Arrangement),,game_midi/Xeno_Nintendo Switch_Xenoblade Chronicles Definitive Edition_Beyond the Sky (Acoustic Arrangement).mid
